nama_provinsi,kode_kabkota,nama_kabkota,tahun,indikator_ipm,satuan,nilai
"Prov. Kalimantan Barat",6111,"Kab. Kayong Utara",2009,"Pengeluaran Perkapita Disesuaikan","Ribu Rupiah",603.75
"Prov. Kalimantan Barat",6111,"Kab. Kayong Utara",2009,"IPM","Tanpa Satuan",65.07
"Prov. Kalimantan Barat",6111,"Kab. Kayong Utara",2010,"Angka Harapan Hidup","Tahun",65.67
"Prov. Kalimantan Barat",6111,"Kab. Kayong Utara",2010,"Angka Melek Huruf","Persen",88.28
"Prov. Kalimantan Barat",6111,"Kab. Kayong Utara",2010,"Rata-rata Lama Sekolah","Tahun",5.67
"Prov. Kalimantan Barat",6111,"Kab. Kayong Utara",2010,"Pengeluaran Perkapita Disesuaikan","Ribu Rupiah",606.32
"Prov. Kalimantan Barat",6111,"Kab. Kayong Utara",2010,"IPM","Tanpa Satuan",65.38
"Prov. Kalimantan Barat",6111,"Kab. Kayong Utara",2011,"Angka Harapan Hidup","Tahun",65.84
"Prov. Kalimantan Barat",6111,"Kab. Kayong Utara",2011,"Angka Melek Huruf","Persen",88.31
"Prov. Kalimantan Barat",6111,"Kab. Kayong Utara",2011,"Rata-rata Lama Sekolah","Tahun",5.73
"Prov. Kalimantan Barat",6111,"Kab. Kayong Utara",2011,"Pengeluaran Perkapita Disesuaikan","Ribu Rupiah",609.13
"Prov. Kalimantan Barat",6111,"Kab. Kayong Utara",2011,"IPM","Tanpa Satuan",65.75
"Prov. Kalimantan Barat",6111,"Kab. Kayong Utara",2012,"Angka Harapan Hidup","Tahun",66
"Prov. Kalimantan Barat",6111,"Kab. Kayong Utara",2012,"Angka Melek Huruf","Persen",88.34
"Prov. Kalimantan Barat",6111,"Kab. Kayong Utara",2012,"Rata-rata Lama Sekolah","Tahun",5.84
"Prov. Kalimantan Barat",6111,"Kab. Kayong Utara",2012,"Pengeluaran Perkapita Disesuaikan","Ribu Rupiah",612.56
"Prov. Kalimantan Barat",6111,"Kab. Kayong Utara",2012,"IPM","Tanpa Satuan",66.19
"Prov. Kalimantan Barat",6112,"Kab. Kubu Raya",2004,"Angka Harapan Hidup","Tahun",
"Prov. Kalimantan Barat",6112,"Kab. Kubu Raya",2004,"Angka Melek Huruf","Persen",
"Prov. Kalimantan Barat",6112,"Kab. Kubu Raya",2004,"Rata-rata Lama Sekolah","Tahun",
"Prov. Kalimantan Barat",6112,"Kab. Kubu Raya",2004,"Pengeluaran Perkapita Disesuaikan","Ribu Rupiah",
"Prov. Kalimantan Barat",6112,"Kab. Kubu Raya",2004,"IPM","Tanpa Satuan",
"Prov. Kalimantan Barat",6112,"Kab. Kubu Raya",2005,"Angka Harapan Hidup","Tahun",
"Prov. Kalimantan Barat",6112,"Kab. Kubu Raya",2005,"Angka Melek Huruf","Persen",
"Prov. Kalimantan Barat",6112,"Kab. Kubu Raya",2005,"Rata-rata Lama Sekolah","Tahun",
"Prov. Kalimantan Barat",6112,"Kab. Kubu Raya",2005,"Pengeluaran Perkapita Disesuaikan","Ribu Rupiah",
"Prov. Kalimantan Barat",6112,"Kab. Kubu Raya",2005,"IPM","Tanpa Satuan",
"Prov. Kalimantan Barat",6112,"Kab. Kubu Raya",2006,"Angka Harapan Hidup","Tahun",
"Prov. Kalimantan Barat",6112,"Kab. Kubu Raya",2006,"Angka Melek Huruf","Persen",
"Prov. Kalimantan Barat",6112,"Kab. Kubu Raya",2006,"Rata-rata Lama Sekolah","Tahun",
"Prov. Kalimantan Barat",6112,"Kab. Kubu Raya",2006,"Pengeluaran Perkapita Disesuaikan","Ribu Rupiah",
"Prov. Kalimantan Barat",6112,"Kab. Kubu Raya",2006,"IPM","Tanpa Satuan",
"Prov. Kalimantan Barat",6112,"Kab. Kubu Raya",2007,"Angka Harapan Hidup","Tahun",
"Prov. Kalimantan Barat",6112,"Kab. Kubu Raya",2007,"Angka Melek Huruf","Persen",
"Prov. Kalimantan Barat",6112,"Kab. Kubu Raya",2007,"Rata-rata Lama Sekolah","Tahun",
"Prov. Kalimantan Barat",6112,"Kab. Kubu Raya",2007,"Pengeluaran Perkapita Disesuaikan","Ribu Rupiah",
"Prov. Kalimantan Barat",6112,"Kab. Kubu Raya",2007,"IPM","Tanpa Satuan",
"Prov. Kalimantan Barat",6112,"Kab. Kubu Raya",2008,"Angka Harapan Hidup","Tahun",66.17
"Prov. Kalimantan Barat",6112,"Kab. Kubu Raya",2008,"Angka Melek Huruf","Persen",85.83
"Prov. Kalimantan Barat",6112,"Kab. Kubu Raya",2008,"Rata-rata Lama Sekolah","Tahun",6.16
"Prov. Kalimantan Barat",6112,"Kab. Kubu Raya",2008,"Pengeluaran Perkapita Disesuaikan","Ribu Rupiah",617
"Prov. Kalimantan Barat",6112,"Kab. Kubu Raya",2008,"IPM","Tanpa Satuan",66.31
"Prov. Kalimantan Barat",6112,"Kab. Kubu Raya",2009,"Angka Harapan Hidup","Tahun",66.24
"Prov. Kalimantan Barat",6112,"Kab. Kubu Raya",2009,"Angka Melek Huruf","Persen",86.15
"Prov. Kalimantan Barat",6112,"Kab. Kubu Raya",2009,"Rata-rata Lama Sekolah","Tahun",6.36
"Prov. Kalimantan Barat",6112,"Kab. Kubu Raya",2009,"Pengeluaran Perkapita Disesuaikan","Ribu Rupiah",619.72
"Prov. Kalimantan Barat",6112,"Kab. Kubu Raya",2009,"IPM","Tanpa Satuan",66.77
"Prov. Kalimantan Barat",6112,"Kab. Kubu Raya",2010,"Angka Harapan Hidup","Tahun",66.3
"Prov. Kalimantan Barat",6112,"Kab. Kubu Raya",2010,"Angka Melek Huruf","Persen",88.25
"Prov. Kalimantan Barat",6112,"Kab. Kubu Raya",2010,"Rata-rata Lama Sekolah","Tahun",6.57
"Prov. Kalimantan Barat",6112,"Kab. Kubu Raya",2010,"Pengeluaran Perkapita Disesuaikan","Ribu Rupiah",621.3
"Prov. Kalimantan Barat",6112,"Kab. Kubu Raya",2010,"IPM","Tanpa Satuan",67.56
"Prov. Kalimantan Barat",6112,"Kab. Kubu Raya",2011,"Angka Harapan Hidup","Tahun",66.37
"Prov. Kalimantan Barat",6112,"Kab. Kubu Raya",2011,"Angka Melek Huruf","Persen",88.3
"Prov. Kalimantan Barat",6112,"Kab. Kubu Raya",2011,"Rata-rata Lama Sekolah","Tahun",6.68
"Prov. Kalimantan Barat",6112,"Kab. Kubu Raya",2011,"Pengeluaran Perkapita Disesuaikan","Ribu Rupiah",626.22
"Prov. Kalimantan Barat",6112,"Kab. Kubu Raya",2011,"IPM","Tanpa Satuan",68.06
"Prov. Kalimantan Barat",6112,"Kab. Kubu Raya",2012,"Angka Harapan Hidup","Tahun",66.43
"Prov. Kalimantan Barat",6112,"Kab. Kubu Raya",2012,"Angka Melek Huruf","Persen",89.07
"Prov. Kalimantan Barat",6112,"Kab. Kubu Raya",2012,"Rata-rata Lama Sekolah","Tahun",7.11
"Prov. Kalimantan Barat",6112,"Kab. Kubu Raya",2012,"Pengeluaran Perkapita Disesuaikan","Ribu Rupiah",629.72
"Prov. Kalimantan Barat",6112,"Kab. Kubu Raya",2012,"IPM","Tanpa Satuan",68.86
"Prov. Kalimantan Barat",6171,"Kota Pontianak",2004,"Angka Harapan Hidup","Tahun",65.8
"Prov. Kalimantan Barat",6171,"Kota Pontianak",2004,"Angka Melek Huruf","Persen",90.7
"Prov. Kalimantan Barat",6171,"Kota Pontianak",2004,"Rata-rata Lama Sekolah","Tahun",8.53
"Prov. Kalimantan Barat",6171,"Kota Pontianak",2004,"Pengeluaran Perkapita Disesuaikan","Ribu Rupiah",619.67
"Prov. Kalimantan Barat",6171,"Kota Pontianak",2004,"IPM","Tanpa Satuan",69.14
"Prov. Kalimantan Barat",6171,"Kota Pontianak",2005,"Angka Harapan Hidup","Tahun",66.06
"Prov. Kalimantan Barat",6171,"Kota Pontianak",2005,"Angka Melek Huruf","Persen",91
"Prov. Kalimantan Barat",6171,"Kota Pontianak",2005,"Rata-rata Lama Sekolah","Tahun",8.58
"Prov. Kalimantan Barat",6171,"Kota Pontianak",2005,"Pengeluaran Perkapita Disesuaikan","Ribu Rupiah",620.69
"Prov. Kalimantan Barat",6171,"Kota Pontianak",2005,"IPM","Tanpa Satuan",69.47
"Prov. Kalimantan Barat",6171,"Kota Pontianak",2006,"Angka Harapan Hidup","Tahun",66.5
"Prov. Kalimantan Barat",6171,"Kota Pontianak",2006,"Angka Melek Huruf","Persen",93.59
"Prov. Kalimantan Barat",6171,"Kota Pontianak",2006,"Rata-rata Lama Sekolah","Tahun",9.11
"Prov. Kalimantan Barat",6171,"Kota Pontianak",2006,"Pengeluaran Perkapita Disesuaikan","Ribu Rupiah",625.2
"Prov. Kalimantan Barat",6171,"Kota Pontianak",2006,"IPM","Tanpa Satuan",71.03
"Prov. Kalimantan Barat",6171,"Kota Pontianak",2007,"Angka Harapan Hidup","Tahun",66.65
"Prov. Kalimantan Barat",6171,"Kota Pontianak",2007,"Angka Melek Huruf","Persen",93.59
"Prov. Kalimantan Barat",6171,"Kota Pontianak",2007,"Rata-rata Lama Sekolah","Tahun",9.11
"Prov. Kalimantan Barat",6171,"Kota Pontianak",2007,"Pengeluaran Perkapita Disesuaikan","Ribu Rupiah",631.4
"Prov. Kalimantan Barat",6171,"Kota Pontianak",2007,"IPM","Tanpa Satuan",71.59
"Prov. Kalimantan Barat",6171,"Kota Pontianak",2008,"Angka Harapan Hidup","Tahun",66.86
"Prov. Kalimantan Barat",6171,"Kota Pontianak",2008,"Angka Melek Huruf","Persen",93.59
"Prov. Kalimantan Barat",6171,"Kota Pontianak",2008,"Rata-rata Lama Sekolah","Tahun",9.11
"Prov. Kalimantan Barat",6171,"Kota Pontianak",2008,"Pengeluaran Perkapita Disesuaikan","Ribu Rupiah",636.18
"Prov. Kalimantan Barat",6171,"Kota Pontianak",2008,"IPM","Tanpa Satuan",72.08
"Prov. Kalimantan Barat",6171,"Kota Pontianak",2009,"Angka Harapan Hidup","Tahun",67.04
"Prov. Kalimantan Barat",6171,"Kota Pontianak",2009,"Angka Melek Huruf","Persen",94.08
"Prov. Kalimantan Barat",6171,"Kota Pontianak",2009,"Rata-rata Lama Sekolah","Tahun",9.2
"Prov. Kalimantan Barat",6171,"Kota Pontianak",2009,"Pengeluaran Perkapita Disesuaikan","Ribu Rupiah",636.96
"Prov. Kalimantan Barat",6171,"Kota Pontianak",2009,"IPM","Tanpa Satuan",72.41
"Prov. Kalimantan Barat",6171,"Kota Pontianak",2010,"Angka Harapan Hidup","Tahun",67.22
"Prov. Kalimantan Barat",6171,"Kota Pontianak",2010,"Angka Melek Huruf","Persen",94.97
"Prov. Kalimantan Barat",6171,"Kota Pontianak",2010,"Rata-rata Lama Sekolah","Tahun",9.36
"Prov. Kalimantan Barat",6171,"Kota Pontianak",2010,"Pengeluaran Perkapita Disesuaikan","Ribu Rupiah",638.64
"Prov. Kalimantan Barat",6171,"Kota Pontianak",2010,"IPM","Tanpa Satuan",72.96
"Prov. Kalimantan Barat",6171,"Kota Pontianak",2011,"Angka Harapan Hidup","Tahun",67.4
"Prov. Kalimantan Barat",6171,"Kota Pontianak",2011,"Angka Melek Huruf","Persen",95.02
"Prov. Kalimantan Barat",6171,"Kota Pontianak",2011,"Rata-rata Lama Sekolah","Tahun",9.45
"Prov. Kalimantan Barat",6171,"Kota Pontianak",2011,"Pengeluaran Perkapita Disesuaikan","Ribu Rupiah",642.47
"Prov. Kalimantan Barat",6171,"Kota Pontianak",2011,"IPM","Tanpa Satuan",73.43
"Prov. Kalimantan Barat",6171,"Kota Pontianak",2012,"Angka Harapan Hidup","Tahun",67.58
"Prov. Kalimantan Barat",6171,"Kota Pontianak",2012,"Angka Melek Huruf","Persen",95.73
"Prov. Kalimantan Barat",6171,"Kota Pontianak",2012,"Rata-rata Lama Sekolah","Tahun",9.85
"Prov. Kalimantan Barat",6171,"Kota Pontianak",2012,"Pengeluaran Perkapita Disesuaikan","Ribu Rupiah",645.46
"Prov. Kalimantan Barat",6171,"Kota Pontianak",2012,"IPM","Tanpa Satuan",74.21
"Prov. Kalimantan Barat",6172,"Kota Singkawang",2004,"Angka Harapan Hidup","Tahun",66.4
"Prov. Kalimantan Barat",6172,"Kota Singkawang",2004,"Angka Melek Huruf","Persen",86.21
"Prov. Kalimantan Barat",6172,"Kota Singkawang",2004,"Rata-rata Lama Sekolah","Tahun",6.07
"Prov. Kalimantan Barat",6172,"Kota Singkawang",2004,"Pengeluaran Perkapita Disesuaikan","Ribu Rupiah",587.82
"Prov. Kalimantan Barat",6172,"Kota Singkawang",2004,"IPM","Tanpa Satuan",64.2
"Prov. Kalimantan Barat",6172,"Kota Singkawang",2005,"Angka Harapan Hidup","Tahun",66.44
"Prov. Kalimantan Barat",6172,"Kota Singkawang",2005,"Angka Melek Huruf","Persen",86.7
"Prov. Kalimantan Barat",6172,"Kota Singkawang",2005,"Rata-rata Lama Sekolah","Tahun",6.2
"Prov. Kalimantan Barat",6172,"Kota Singkawang",2005,"Pengeluaran Perkapita Disesuaikan","Ribu Rupiah",590.81
"Prov. Kalimantan Barat",6172,"Kota Singkawang",2005,"IPM","Tanpa Satuan",64.66
"Prov. Kalimantan Barat",6172,"Kota Singkawang",2006,"Angka Harapan Hidup","Tahun",66.7
"Prov. Kalimantan Barat",6172,"Kota Singkawang",2006,"Angka Melek Huruf","Persen",86.9
"Prov. Kalimantan Barat",6172,"Kota Singkawang",2006,"Rata-rata Lama Sekolah","Tahun",6.7
"Prov. Kalimantan Barat",6172,"Kota Singkawang",2006,"Pengeluaran Perkapita Disesuaikan","Ribu Rupiah",593.95
"Prov. Kalimantan Barat",6172,"Kota Singkawang",2006,"IPM","Tanpa Satuan",65.46
"Prov. Kalimantan Barat",6172,"Kota Singkawang",2007,"Angka Harapan Hidup","Tahun",66.8
"Prov. Kalimantan Barat",6172,"Kota Singkawang",2007,"Angka Melek Huruf","Persen",89.62
"Prov. Kalimantan Barat",6172,"Kota Singkawang",2007,"Rata-rata Lama Sekolah","Tahun",7.3
"Prov. Kalimantan Barat",6172,"Kota Singkawang",2007,"Pengeluaran Perkapita Disesuaikan","Ribu Rupiah",607.5
"Prov. Kalimantan Barat",6172,"Kota Singkawang",2007,"IPM","Tanpa Satuan",67.61
"Prov. Kalimantan Barat",6172,"Kota Singkawang",2008,"Angka Harapan Hidup","Tahun",66.95
"Prov. Kalimantan Barat",6172,"Kota Singkawang",2008,"Angka Melek Huruf","Persen",89.62
"Prov. Kalimantan Barat",6172,"Kota Singkawang",2008,"Rata-rata Lama Sekolah","Tahun",7.3
"Prov. Kalimantan Barat",6172,"Kota Singkawang",2008,"Pengeluaran Perkapita Disesuaikan","Ribu Rupiah",611.76
"Prov. Kalimantan Barat",6172,"Kota Singkawang",2008,"IPM","Tanpa Satuan",68.02
"Prov. Kalimantan Barat",6172,"Kota Singkawang",2009,"Angka Harapan Hidup","Tahun",67.08
"Prov. Kalimantan Barat",6172,"Kota Singkawang",2009,"Angka Melek Huruf","Persen",89.65
"Prov. Kalimantan Barat",6172,"Kota Singkawang",2009,"Rata-rata Lama Sekolah","Tahun",7.34
"Prov. Kalimantan Barat",6172,"Kota Singkawang",2009,"Pengeluaran Perkapita Disesuaikan","Ribu Rupiah",616.18
"Prov. Kalimantan Barat",6172,"Kota Singkawang",2009,"IPM","Tanpa Satuan",68.47
"Prov. Kalimantan Barat",6172,"Kota Singkawang",2010,"Angka Harapan Hidup","Tahun",67.21
"Prov. Kalimantan Barat",6172,"Kota Singkawang",2010,"Angka Melek Huruf","Persen",89.66
"Prov. Kalimantan Barat",6172,"Kota Singkawang",2010,"Rata-rata Lama Sekolah","Tahun",7.4
"Prov. Kalimantan Barat",6172,"Kota Singkawang",2010,"Pengeluaran Perkapita Disesuaikan","Ribu Rupiah",619.65
"Prov. Kalimantan Barat",6172,"Kota Singkawang",2010,"IPM","Tanpa Satuan",68.86
"Prov. Kalimantan Barat",6172,"Kota Singkawang",2011,"Angka Harapan Hidup","Tahun",67.34
"Prov. Kalimantan Barat",6172,"Kota Singkawang",2011,"Angka Melek Huruf","Persen",89.69
"Prov. Kalimantan Barat",6172,"Kota Singkawang",2011,"Rata-rata Lama Sekolah","Tahun",7.44
"Prov. Kalimantan Barat",6172,"Kota Singkawang",2011,"Pengeluaran Perkapita Disesuaikan","Ribu Rupiah",622.81
"Prov. Kalimantan Barat",6172,"Kota Singkawang",2011,"IPM","Tanpa Satuan",69.21
"Prov. Kalimantan Barat",6172,"Kota Singkawang",2012,"Angka Harapan Hidup","Tahun",67.46
"Prov. Kalimantan Barat",6172,"Kota Singkawang",2012,"Angka Melek Huruf","Persen",90.25
"Prov. Kalimantan Barat",6172,"Kota Singkawang",2012,"Rata-rata Lama Sekolah","Tahun",7.59
"Prov. Kalimantan Barat",6172,"Kota Singkawang",2012,"Pengeluaran Perkapita Disesuaikan","Ribu Rupiah",626.14
"Prov. Kalimantan Barat",6172,"Kota Singkawang",2012,"IPM","Tanpa Satuan",69.77
"Prov. Kalimantan Tengah",6201,"Kab. Kotawaringin Barat",2004,"Angka Harapan Hidup","Tahun",70.8
"Prov. Kalimantan Tengah",6201,"Kab. Kotawaringin Barat",2004,"Angka Melek Huruf","Persen",92.57
"Prov. Kalimantan Tengah",6201,"Kab. Kotawaringin Barat",2004,"Rata-rata Lama Sekolah","Tahun",7.38
"Prov. Kalimantan Tengah",6201,"Kab. Kotawaringin Barat",2004,"Pengeluaran Perkapita Disesuaikan","Ribu Rupiah",616.81
"Prov. Kalimantan Tengah",6201,"Kab. Kotawaringin Barat",2004,"IPM","Tanpa Satuan",71.27
"Prov. Kalimantan Tengah",6201,"Kab. Kotawaringin Barat",2005,"Angka Harapan Hidup","Tahun",70.9
"Prov. Kalimantan Tengah",6201,"Kab. Kotawaringin Barat",2005,"Angka Melek Huruf","Persen",92.77
"Prov. Kalimantan Tengah",6201,"Kab. Kotawaringin Barat",2005,"Rata-rata Lama Sekolah","Tahun",7.58
"Prov. Kalimantan Tengah",6201,"Kab. Kotawaringin Barat",2005,"Pengeluaran Perkapita Disesuaikan","Ribu Rupiah",618.51
"Prov. Kalimantan Tengah",6201,"Kab. Kotawaringin Barat",2005,"IPM","Tanpa Satuan",71.64
"Prov. Kalimantan Tengah",6201,"Kab. Kotawaringin Barat",2006,"Angka Harapan Hidup","Tahun",70.9
"Prov. Kalimantan Tengah",6201,"Kab. Kotawaringin Barat",2006,"Angka Melek Huruf","Persen",93.63
"Prov. Kalimantan Tengah",6201,"Kab. Kotawaringin Barat",2006,"Rata-rata Lama Sekolah","Tahun",7.6
"Prov. Kalimantan Tengah",6201,"Kab. Kotawaringin Barat",2006,"Pengeluaran Perkapita Disesuaikan","Ribu Rupiah",619.8
"Prov. Kalimantan Tengah",6201,"Kab. Kotawaringin Barat",2006,"IPM","Tanpa Satuan",71.95
"Prov. Kalimantan Tengah",6201,"Kab. Kotawaringin Barat",2007,"Angka Harapan Hidup","Tahun",71.05
"Prov. Kalimantan Tengah",6201,"Kab. Kotawaringin Barat",2007,"Angka Melek Huruf","Persen",93.63
"Prov. Kalimantan Tengah",6201,"Kab. Kotawaringin Barat",2007,"Rata-rata Lama Sekolah","Tahun",7.6
"Prov. Kalimantan Tengah",6201,"Kab. Kotawaringin Barat",2007,"Pengeluaran Perkapita Disesuaikan","Ribu Rupiah",621.2
"Prov. Kalimantan Tengah",6201,"Kab. Kotawaringin Barat",2007,"IPM","Tanpa Satuan",72.14
"Prov. Kalimantan Tengah",6201,"Kab. Kotawaringin Barat",2008,"Angka Harapan Hidup","Tahun",71.18
"Prov. Kalimantan Tengah",6201,"Kab. Kotawaringin Barat",2008,"Angka Melek Huruf","Persen",94.09
"Prov. Kalimantan Tengah",6201,"Kab. Kotawaringin Barat",2008,"Rata-rata Lama Sekolah","Tahun",7.6
"Prov. Kalimantan Tengah",6201,"Kab. Kotawaringin Barat",2008,"Pengeluaran Perkapita Disesuaikan","Ribu Rupiah",628.33
"Prov. Kalimantan Tengah",6201,"Kab. Kotawaringin Barat",2008,"IPM","Tanpa Satuan",72.86
"Prov. Kalimantan Tengah",6201,"Kab. Kotawaringin Barat",2009,"Angka Harapan Hidup","Tahun",71.32
"Prov. Kalimantan Tengah",6201,"Kab. Kotawaringin Barat",2009,"Angka Melek Huruf","Persen",94.52
"Prov. Kalimantan Tengah",6201,"Kab. Kotawaringin Barat",2009,"Rata-rata Lama Sekolah","Tahun",7.62
"Prov. Kalimantan Tengah",6201,"Kab. Kotawaringin Barat",2009,"Pengeluaran Perkapita Disesuaikan","Ribu Rupiah",631.55
"Prov. Kalimantan Tengah",6201,"Kab. Kotawaringin Barat",2009,"IPM","Tanpa Satuan",73.3
"Prov. Kalimantan Tengah",6201,"Kab. Kotawaringin Barat",2010,"Angka Harapan Hidup","Tahun",71.47
"Prov. Kalimantan Tengah",6201,"Kab. Kotawaringin Barat",2010,"Angka Melek Huruf","Persen",94.93
"Prov. Kalimantan Tengah",6201,"Kab. Kotawaringin Barat",2010,"Rata-rata Lama Sekolah","Tahun",7.71
"Prov. Kalimantan Tengah",6201,"Kab. Kotawaringin Barat",2010,"Pengeluaran Perkapita Disesuaikan","Ribu Rupiah",634.83
"Prov. Kalimantan Tengah",6201,"Kab. Kotawaringin Barat",2010,"IPM","Tanpa Satuan",73.79
"Prov. Kalimantan Tengah",6201,"Kab. Kotawaringin Barat",2011,"Angka Harapan Hidup","Tahun",71.61
"Prov. Kalimantan Tengah",6201,"Kab. Kotawaringin Barat",2011,"Angka Melek Huruf","Persen",94.96
"Prov. Kalimantan Tengah",6201,"Kab. Kotawaringin Barat",2011,"Rata-rata Lama Sekolah","Tahun",7.74
"Prov. Kalimantan Tengah",6201,"Kab. Kotawaringin Barat",2011,"Pengeluaran Perkapita Disesuaikan","Ribu Rupiah",638.61
"Prov. Kalimantan Tengah",6201,"Kab. Kotawaringin Barat",2011,"IPM","Tanpa Satuan",74.19
"Prov. Kalimantan Tengah",6201,"Kab. Kotawaringin Barat",2012,"Angka Harapan Hidup","Tahun",71.75
"Prov. Kalimantan Tengah",6201,"Kab. Kotawaringin Barat",2012,"Angka Melek Huruf","Persen",94.98
"Prov. Kalimantan Tengah",6201,"Kab. Kotawaringin Barat",2012,"Rata-rata Lama Sekolah","Tahun",7.97
"Prov. Kalimantan Tengah",6201,"Kab. Kotawaringin Barat",2012,"Pengeluaran Perkapita Disesuaikan","Ribu Rupiah",641.79
"Prov. Kalimantan Tengah",6201,"Kab. Kotawaringin Barat",2012,"IPM","Tanpa Satuan",74.69
"Prov. Kalimantan Tengah",6202,"Kab. Kotawaringin Timur",2004,"Angka Harapan Hidup","Tahun",68.6
"Prov. Kalimantan Tengah",6202,"Kab. Kotawaringin Timur",2004,"Angka Melek Huruf","Persen",98.41
"Prov. Kalimantan Tengah",6202,"Kab. Kotawaringin Timur",2004,"Rata-rata Lama Sekolah","Tahun",7.77
"Prov. Kalimantan Tengah",6202,"Kab. Kotawaringin Timur",2004,"Pengeluaran Perkapita Disesuaikan","Ribu Rupiah",614.81
"Prov. Kalimantan Tengah",6202,"Kab. Kotawaringin Timur",2004,"IPM","Tanpa Satuan",71.48
"Prov. Kalimantan Tengah",6202,"Kab. Kotawaringin Timur",2005,"Angka Harapan Hidup","Tahun",68.89
"Prov. Kalimantan Tengah",6202,"Kab. Kotawaringin Timur",2005,"Angka Melek Huruf","Persen",98.7
"Prov. Kalimantan Tengah",6202,"Kab. Kotawaringin Timur",2005,"Rata-rata Lama Sekolah","Tahun",8
"Prov. Kalimantan Tengah",6202,"Kab. Kotawaringin Timur",2005,"Pengeluaran Perkapita Disesuaikan","Ribu Rupiah",622.67
"Prov. Kalimantan Tengah",6202,"Kab. Kotawaringin Timur",2005,"IPM","Tanpa Satuan",72.48
"Prov. Kalimantan Tengah",6202,"Kab. Kotawaringin Timur",2006,"Angka Harapan Hidup","Tahun",69.01
"Prov. Kalimantan Tengah",6202,"Kab. Kotawaringin Timur",2006,"Angka Melek Huruf","Persen",98.7
"Prov. Kalimantan Tengah",6202,"Kab. Kotawaringin Timur",2006,"Rata-rata Lama Sekolah","Tahun",8
"Prov. Kalimantan Tengah",6202,"Kab. Kotawaringin Timur",2006,"Pengeluaran Perkapita Disesuaikan","Ribu Rupiah",624.69
"Prov. Kalimantan Tengah",6202,"Kab. Kotawaringin Timur",2006,"IPM","Tanpa Satuan",72.7
"Prov. Kalimantan Tengah",6202,"Kab. Kotawaringin Timur",2007,"Angka Harapan Hidup","Tahun",69.16
"Prov. Kalimantan Tengah",6202,"Kab. Kotawaringin Timur",2007,"Angka Melek Huruf","Persen",98.7
"Prov. Kalimantan Tengah",6202,"Kab. Kotawaringin Timur",2007,"Rata-rata Lama Sekolah","Tahun",8
"Prov. Kalimantan Tengah",6202,"Kab. Kotawaringin Timur",2007,"Pengeluaran Perkapita Disesuaikan","Ribu Rupiah",626.25
"Prov. Kalimantan Tengah",6202,"Kab. Kotawaringin Timur",2007,"IPM","Tanpa Satuan",72.9
"Prov. Kalimantan Tengah",6202,"Kab. Kotawaringin Timur",2008,"Angka Harapan Hidup","Tahun",69.29
"Prov. Kalimantan Tengah",6202,"Kab. Kotawaringin Timur",2008,"Angka Melek Huruf","Persen",98.7
"Prov. Kalimantan Tengah",6202,"Kab. Kotawaringin Timur",2008,"Rata-rata Lama Sekolah","Tahun",8
"Prov. Kalimantan Tengah",6202,"Kab. Kotawaringin Timur",2008,"Pengeluaran Perkapita Disesuaikan","Ribu Rupiah",631.34
"Prov. Kalimantan Tengah",6202,"Kab. Kotawaringin Timur",2008,"IPM","Tanpa Satuan",73.36
"Prov. Kalimantan Tengah",6202,"Kab. Kotawaringin Timur",2009,"Angka Harapan Hidup","Tahun",69.43
"Prov. Kalimantan Tengah",6202,"Kab. Kotawaringin Timur",2009,"Angka Melek Huruf","Persen",98.71
"Prov. Kalimantan Tengah",6202,"Kab. Kotawaringin Timur",2009,"Rata-rata Lama Sekolah","Tahun",8.03
"Prov. Kalimantan Tengah",6202,"Kab. Kotawaringin Timur",2009,"Pengeluaran Perkapita Disesuaikan","Ribu Rupiah",637.89
"Prov. Kalimantan Tengah",6202,"Kab. Kotawaringin Timur",2009,"IPM","Tanpa Satuan",73.97
"Prov. Kalimantan Tengah",6202,"Kab. Kotawaringin Timur",2010,"Angka Harapan Hidup","Tahun",69.56
"Prov. Kalimantan Tengah",6202,"Kab. Kotawaringin Timur",2010,"Angka Melek Huruf","Persen",98.72
"Prov. Kalimantan Tengah",6202,"Kab. Kotawaringin Timur",2010,"Rata-rata Lama Sekolah","Tahun",8.03
"Prov. Kalimantan Tengah",6202,"Kab. Kotawaringin Timur",2010,"Pengeluaran Perkapita Disesuaikan","Ribu Rupiah",641.69
"Prov. Kalimantan Tengah",6202,"Kab. Kotawaringin Timur",2010,"IPM","Tanpa Satuan",74.34
"Prov. Kalimantan Tengah",6202,"Kab. Kotawaringin Timur",2011,"Angka Harapan Hidup","Tahun",69.7
"Prov. Kalimantan Tengah",6202,"Kab. Kotawaringin Timur",2011,"Angka Melek Huruf","Persen",98.73
"Prov. Kalimantan Tengah",6202,"Kab. Kotawaringin Timur",2011,"Rata-rata Lama Sekolah","Tahun",8.04
"Prov. Kalimantan Tengah",6202,"Kab. Kotawaringin Timur",2011,"Pengeluaran Perkapita Disesuaikan","Ribu Rupiah",645.79
"Prov. Kalimantan Tengah",6202,"Kab. Kotawaringin Timur",2011,"IPM","Tanpa Satuan",74.74
"Prov. Kalimantan Tengah",6202,"Kab. Kotawaringin Timur",2012,"Angka Harapan Hidup","Tahun",69.84
"Prov. Kalimantan Tengah",6202,"Kab. Kotawaringin Timur",2012,"Angka Melek Huruf","Persen",98.77
